"tree","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27","P28","P29","P30","P31","P32","P33","P34","P35","P36","P37","P38","P39","P40","P41","P42","P43","P44","P45","TU1","TU2","TU3","TU4","terp_a_pinene_m","terp_a_pinene_p","terp_camphene_m","terp_camphene_p","terp_b_pinene_m","terp_b_pinene_p","terp_carene_p_3","terp_limonene_m","terp_limonene_p","terp_p_cymene","terp_terpinolene","terp_bornyl_acet_m","terp_b_elemene","terp_t_caryophyllene","terp_a_humulene","terp_germacrene_d","result","N_perw","C_perw","CT","phen_mgg","ox_phen_mgg","glucose_mgg","fructose_mgg","sugar_mgg","ADF_per","dry_mass_per","mois_per","P_all","TU_all"
7275,0.0412782040308315,0,0.128671664944431,0.245953921732323,0.0775796213478068,0.0754849476134248,0.0937058107447729,0,0.159615716589852,0,0.128041269583663,0,0.141794157144756,0.0599174636306184,0.0628194630079246,0,0,0.0733430249939686,0.369088001243703,0.0960399953805147,0.0416756214422169,0.0496187709123657,0.237296414666488,0,0.119441155881148,0,0.0864933052435488,0.0812396156796041,0.138020204206991,0,0,0.0943355620116841,0.0712255434360467,0,0,0.104422037305763,0.115159864014312,0.154073127927734,0.143942647221217,0,0,0,0.0440301295394793,0.0413884936021502,0,0,0,0,0.0138843288868063,380.090626136682,2067.95731610162,264.976759674781,111.457828329579,35.7782780103353,0,0,52.0444774434689,0,0.0469550144460043,0,58.9857540335685,0.0174686745891906,79.4039130503573,32.1263333466677,281.602147606754,"Predicted",1.5551488,50.1903877,9.5465689,20.7591248,7.5417118,43.7765579,39.6243286,89.7841797,28.4456425,45.8868894601542,54.1131105398458,-9.36583389924028,-6.68844227752036
7276,0.0524067652964454,0.0422453220148573,0.16783223778762,0.255428946156379,0.0850018883630575,0.139754433087381,0.0546112663734143,0,0.192244802024779,0,0.138461238191752,0,0.202702194005987,0.0860464641915851,0.0798363828512891,0,0.0439437814051114,0.0825491415570552,0.374620412216398,0.13158126792545,0,0.104482066604137,0.1863631618392,0,0.135973650513771,0,0.0956306304744109,0.0549987792450539,0.211850855410663,0,0,0.140679071050705,0.0564578446314402,0,0.0530186182175894,0.0835582623122662,0.178460076661712,0.219865869749634,0.258588927738372,0,0,0,0.055726824607556,0.0872177220568712,0,0,0,0,0.012873584411398,1121.12830099984,2899.39428236284,807.755711860437,282.881121922351,147.670606377482,0,0,60.2799557759193,0,0.071655209070316,0,265.335929118636,0,43.0660076522615,29.981400976436,400.572832086568,"Predicted",1.3700161,49.9012489,8.8597593,19.2069359,7.1250696,40.0005722,37.2492447,77.8421402,29.2140713,48.4205330700889,51.5794669299111,7.91589093179611,0.846140481776675
7277,0.0391226729433717,0,0.18859943905125,0.271806586086132,0.119481716371893,0.0772111211094174,0.0531616940368713,0,0.202218792901571,0,0.111712728709164,0,0.217441460467628,0.0700540204555497,0.118984499396609,0,0,0.0720839680021677,0.391769786556081,0.115771752978937,0,0.0928473833763736,0.166880335565081,0,0.12260265477463,0,0.0639429413341836,0.0813744584190511,0.1041672407909,0.0376115968488115,0,0.0723668346848349,0.060837968028264,0.0364689255229217,0.040420745618938,0.117877949827955,0.180877650020203,0.321553862602333,0.322722368357618,0.0392580569643839,0,0.0432674326857996,0.0527879133846908,0.062262008220465,0,0,0,0,0.0160776209114627,593.585210026518,2544.95605779122,647.212662045023,265.211883802437,286.338606058002,29.622687227755,1250.61335043745,58.2357047068257,0,0.0640027098385404,110.140942257719,22.4038949040381,0.0102357119618755,73.5447860348395,32.3860032544593,571.37046051407,"Predicted",1.5001173,51.0350571,8.941433,19.8371601,7.5924201,35.771286,30.4920692,69.5854111,28.4013577,47.752808988764,52.247191011236,5.95182982293351,7.37389444015205
7278,0,0.0605693519079346,0.143691236080697,0.310548245818385,0.116749720449145,0.0794094954107068,0.0993879234030658,0,0.127824407119228,0,0.14526343008899,0,0.206011100498532,0.0446854936402181,0.0514409565298421,0.0571359083073196,0.0433785700973769,0.0933004938731771,0.436622221963379,0.124728719191166,0,0.089894562735871,0.155127812980478,0,0.104067732842566,0,0.0682447118296603,0.0428848366957089,0.219027803662116,0.0488217047942972,0,0.0422740879653357,0.0584085169827144,0,0.0449130829800121,0.12984954340027,0.165322892885431,0.24313865722406,0.269807657363835,0.0482771863206448,0,0.046484939197689,0.0418724782183292,0,0,0,0,0,0.0159548198560619,206.783990884561,754.585234623375,165.901516625935,67.9837692480143,17.4136788026589,0,203.447135062756,67.049452949215,0,0.0272145330693757,0,58.3618939386327,0,54.9313883413271,33.3817075097094,133.68299872317,"Predicted",1.5701516,49.9233856,10.0342083,22.570097,8.5889206,40.4144516,35.7986755,77.9387207,30.2504597,43.7101449275362,56.2898550724638,8.46830440756654,-11.592919128341
7279,0,0,0.258034481091885,0.169907887552231,0.176300843548183,0.157601086863589,0.0900368797598933,0,0.157854805954944,0,0.0876112574863946,0,0.148553784468097,0.0849935509238001,0.141994894660674,0,0.0525180905957242,0.100275302194542,0.213133808109777,0.0928909166363584,0,0.0763188058905666,0.140323698521571,0,0.168420552493258,0.0754801844174456,0.0837003868072208,0.0698033094968935,0.104602426551009,0,0,0.0824361778097956,0.0601924312138294,0,0.038684375746839,0,0.13835877788433,0.199119205100783,0.226855584105923,0,0,0,0.059266921946114,0.0349264253424383,0,0,0,0,0.0118719654924897,578.967121329083,2350.93725714678,376.981548435091,143.457992386557,64.5508872431192,0,0,60.1499377573085,0,0.0432071186603011,0,113.514707526235,0.014619910399034,101.46663315582,37.7021305924501,38.556896054043,"Predicted",1.4678309,49.4098587,8.0033875,17.3215599,6.1844659,39.2258263,35.1151161,77.1248779,28.246212,47.6489028213166,52.3510971786834,0.0824701479914441,-4.60307680684772
7280,0,0,0.0843904061384977,0.279986519227861,0.0872869363261462,0.0550288368608631,0.0590629151535113,0,0.208823864538798,0,0.122581808907656,0,0.183048254577866,0.0900236474484146,0.0726222191149911,0,0,0.0688421854223111,0.363224241193886,0.102294686967399,0,0.0867759534662515,0.179662520128955,0,0.132193258614107,0.0457636422706986,0.0616903701107208,0.0691816808552132,0.0714752636863218,0,0,0.0499087691574488,0.0975592534491892,0,0,0.153235578942547,0.102411476020527,0.130700083214819,0.192908547325493,0,0,0,0,0,0,0,0,0,0.0157065873482464,472.709473559923,446.049457978564,273.437310950168,95.846661380732,36.6516170805372,0,0,67.707462906237,0,0.0315007757169829,0,45.6701728008288,0.0249124839201436,60.1079931933337,34.4537548252411,114.067120162281,"Predicted",1.2819738,50.2373886,9.1961746,19.3484879,7.245194,40.8003464,38.6107864,72.6464844,31.2666016,45.2859350850077,54.7140649149923,-15.1176021539079,-8.71496813367671
7281,0,0,0.0887171982989017,0.18183773196004,0.10632341302458,0.139112585131098,0.105933316764792,0,0.196372843256178,0,0.106295836768905,0,0.18403697508582,0.0627939750654181,0.108401942683021,0,0,0.0665580604937008,0.264539902348104,0.153352292523192,0,0.0797474823504871,0.0995635935511621,0,0.188312029429206,0.0654949786941035,0.0577442140650414,0.0505740079874065,0.117780134979931,0,0,0.117826446435954,0.0455893303790873,0.0810930248470908,0,0,0.0974645408889413,0.105190998738467,0.207329800680948,0,0,0.0412890018830756,0.0771848253188788,0.0476784644058299,0,0,0,0,0.0267426913363278,1100.56676595837,1651.66419631933,875.582425113684,235.026537916634,117.957789562727,0,0,63.9716967521381,0,0.0310714629117851,0,480.904817000399,0.0446806524097824,158.829459780133,49.1087687480613,475.347528084656,"Predicted",1.4506514,50.4548988,9.5560017,20.4049416,7.8813124,34.8730888,30.744009,68.4124451,30.9530029,45.4086781029263,54.5913218970737,-6.95384338341269,9.36758623051095
7282,0.0537848901224501,0,0.138166367807801,0.323629426856021,0.130819178802899,0.13735198526378,0.107150289004174,0,0.184462884669063,0,0.126645047112014,0,0.267269389437245,0.0872922087435123,0.109629425006241,0,0.0554594050941291,0.0758111571760712,0.433454578287514,0.0604712615773571,0,0.0872608588232501,0.235693546672749,0,0.138182833150537,0.0629265707169503,0.0941963450291548,0.0918546548313436,0.201806452094562,0,0.0583256785730595,0.0954692533300035,0.0730183719717636,0.185836050407217,0.0757685457459909,0.117971088404798,0.200351905794166,0.185308847901991,0.380773754587665,0,0,0,0.0365868569421737,0.0696920265860925,0,0,0,0,0.0187538219359805,472.758840351853,1847.9764586161,376.299359224647,193.246527419035,62.9291242296922,17.9671613797733,565.717284037544,80.6020223855979,0,0.0949845325174622,67.248005119245,91.8607852531443,0.0253177604053504,104.233061703654,41.8373620365588,205.625236236954,"Predicted",1.6820459,50.6960564,10.2647543,20.0146637,8.7426605,30.1923923,27.3618088,46.7015915,34.9655914,NA,NA,19.3749576275179,3.89316319433752
7283,0.0441371632404537,0,0.203485092216816,0.194853619441473,0.157769055338479,0.0979014011025961,0.0578681005613679,0,0.366213082474803,0,0.0734832822839963,0,0.174643652890996,0.0751477574362205,0.0970147466381378,0,0,0.0609570939731967,0.232754732243168,0.175733660654285,0,0.0697016607200401,0.117776255049224,0,0.112781364085538,0,0.0476795777060765,0,0.136561510211265,0,0,0.0375111402492393,0.0476466208390426,0,0,0.0826824515786604,0.162787928358804,0.161499100143961,0.152857505145754,0,0,0,0.0717383178512016,0.0589694234020662,0,0,0,0.0153838836175617,0.0232435687315202,373.609057294842,1859.24807216904,364.477563224275,151.853306539019,57.5962899577655,0,413.88922825697,79.277500075317,0,0.0425414293315516,37.8281517011853,111.273405413738,0.0381536942444255,58.2754932613094,38.5419296351628,833.948631578648,"Predicted",1.5355694,50.172718,9.0514107,18.7872334,7.4660044,45.0325584,40.351757,81.4775696,31.5895615,41.4339622641509,58.5660377358491,-10.8318636919385,5.18349940798208
7284,0.0494978348511689,0,0.157294724449374,0.195701749243544,0.0708196012171804,0.0803886697353157,0.068369150187408,0,0.143164168026045,0,0.134856513022033,0,0.163614084433399,0.0693214077955606,0.0947381655477068,0,0,0.106750052179043,0.351091855944898,0.0878900381162948,0.0566860030196349,0.0565509459659705,0.207788825799316,0,0.147661095127939,0,0.0682051450128358,0.0727302569439811,0.266507611210896,0,0,0,0.06888516952488,0.0548512549392758,0,0.0902730460623309,0.183671509435198,0.17153815689866,0.321408138335503,0.0474533068816342,0,0.0384393678540902,0.0866893233775334,0.0943418576838667,0,0,0,0.00810842015465942,0.0184025995445326,990.320425392993,1065.78342649083,1221.38911152998,337.358492688838,304.086645143182,31.196071440448,895.936995082758,78.530550853598,0,0.0634072461163266,73.6159890552901,93.3516856804908,0.0199336975920162,88.1768012707917,39.8649574078201,278.595411125432,"Predicted",1.5435928,50.9821587,8.2555838,19.0278111,7.9608006,27.716774,25.5219555,55.670929,35.1676292,46.229913473424,53.770086526576,3.29538271439984,11.3622311805368
7285,0.0470341983947981,0,0.113170587485657,0.182373549193183,0.0735545629326063,0.0848949572090859,0.0660682283550413,0,0.192272507261722,0,0.102345108115488,0,0.165978350502464,0.0606696716228588,0.113366023269095,0,0,0.0868142026519608,0.278714980910266,0.203154411785058,0,0.066508011943277,0.114786288250042,0,0.143461753955615,0,0.0513139118045458,0.0742397086574062,0.10795346639962,0,0,0.0756199429172315,0.0632754309589632,0,0.0463073235328948,0.0426704487776274,0.114844022598861,0.130787831858804,0.14546372641026,0,0,0,0,0.0536814918883416,0,0,0,0,0.0178729742047817,536.448577918568,2980.05136125487,537.042527000159,224.085454180318,126.320293646972,16.6766049589128,726.768121587058,77.4288016930821,0,0.0700759628710179,66.8535594910564,218.80768617554,0.0251725680483961,121.931095686612,45.540734212206,473.465831002542,"Predicted",1.4697411,49.7109413,8.3106804,18.2578907,7.3159518,36.557972,31.1057034,68.8713455,33.3958092,45.3813559322034,54.6186440677966,-14.1026515230361,8.63985396481523
7286,0.0441964696737797,0,0.166926353921489,0.198467758446383,0.113298017047066,0.0707492534654135,0.0633325284987828,0,0.153008276761136,0,0.0953335090081726,0,0.163855060935356,0.0577757998216545,0.0646970171902452,0,0,0.0709660599776138,0.21583565661676,0.155542432490815,0,0.0480298849365012,0.114403882363155,0,0.0944845471237289,0,0.0558064057507666,0,0.149245168585938,0,0,0.0813039514134835,0,0,0,0.0499174237262583,0.232942661554053,0.187717396423649,0.203506725559675,0,0,0,0.0395732609309424,0.0420955876598746,0,0,0,0,0.0176965333105833,673.378770295625,1685.32193230533,606.80565348415,200.256253055628,112.923170721108,0,0,79.9546251438248,0,0.0547849421801417,0,138.123182847686,0.0169205493600725,40.7380229825361,34.0221942482962,176.860794333284,"Predicted",1.3604317,49.9400368,8.5047665,19.3830032,7.1866241,41.4442978,37.4154053,80.3992462,32.6775818,42.5547996976568,57.4452003023432,-17.4184066235676,-3.11470142107651
7287,0,0,0.131767126938161,0.237005747267034,0.131931511663902,0.173989300662155,0.0743343277917363,0,0.116576283690429,0,0.107804187678887,0,0.145312124366361,0,0.0948099317386481,0,0,0.0725842934586412,0.357991433418117,0.0671048105788745,0,0.0548816046892188,0.158870405650529,0,0.127061913349748,0,0.0875066113368194,0.100998269894706,0.126788397558628,0,0,0.0846545195907869,0.0682634620052096,0.0498106063641801,0,0.052655529614965,0.127527745866456,0.122438090305873,0.217620269197564,0,0,0.0381908106562822,0.060868877922651,0.0516881298122524,0,0,0,0,0.0196203399458859,615.859814245599,1268.85703958203,548.562051581834,201.883237608188,332.186551339863,20.2133869263655,473.917362005235,64.6881462835137,0,0.0579040658269084,40.9123733794842,55.2226373900265,0.0570748136202794,81.0459586933869,40.1494547707888,309.648739305375,"Predicted",2.0763552,50.8474236,8.0591202,16.723856,7.2787943,33.1967278,28.3508224,62.3345757,32.1541634,46.1909871244635,53.8090128755365,-8.29612409312281,5.04650944453039
7288,0.0434578345610384,0,0.170822858247324,0.237854195682986,0.119845454733331,0.0761680785281638,0.0704335968773706,0,0.213010761970439,0,0.1184003666672,0,0.247985669120827,0.0863186206395878,0.0910157110299666,0.072959301889341,0,0.0477112319309733,0.614263351012668,0.0515056082911978,0,0.0682351828506747,0.152933847878548,0,0.106338448224547,0,0.081988721867184,0.0763572538763831,0.142736263828003,0,0,0.115836373169305,0.046826352274526,0,0.0699235665360831,0.0704701850522425,0.150182883139353,0.173488240663538,0.179977358144152,0,0,0,0.0571796470327964,0,0,0,0,0,0.0176332289206918,278.817591118518,961.969390702809,236.906524384832,101.11190165678,72.4064719717016,0,443.17098885952,73.2088396424204,0,0.0320563586289886,35.7185526784572,43.6470274149869,0.0190881437861638,51.3857221431052,41.2968043791489,133.116180390712,"Predicted",1.6586068,49.811779,8.5402288,18.0425186,7.4505043,35.9520798,32.6003838,63.8712387,34.4745636,41.5762151958471,58.4237848041529,-2.52858069737051,-5.71590912505064
7289,0,0,0.165005677859737,0.236840659524566,0.112028461733976,0.12512692482783,0.0618095362312988,0,0.117525903378976,0,0.134882463064588,0,0.154490766829828,0.0888222540979533,0.0593006956652053,0.0565987298180181,0,0.0802087748040238,0.310739588961087,0.110050177499893,0,0.0877450839320339,0.155410232328735,0,0.132215282589649,0,0.0813293413981552,0.0588018426061777,0.102416346986717,0,0,0.0627848206653823,0.0620422111983909,0,0,0.0880995018201248,0.120114513850113,0.140225564471544,0.184298172323872,0,0,0.0508626136997222,0.0521312739872012,0,0,0,0,0,0.015753998713599,573.575268399069,1639.48182205252,394.127797495461,132.650128582472,226.375043936591,0,0,68.4587882670601,0,0.0384023308890836,0,165.537974232302,0,70.2837276375312,36.6135316273172,360.282032075056,"Predicted",1.7886071,50.5385551,8.6386414,18.2548885,7.4562688,35.5034447,30.5023861,66.9721298,33.8178711,41.3773796192609,58.6226203807391,-9.8834380677681,-4.93581719083722
7290,0.0437727950226613,0,0.113792926924782,0.148542835789841,0.073297729077259,0.0613347474645842,0.0732830678689777,0,0.169826242612222,0,0.0995172602168747,0,0.1716053161605,0.065696733222077,0.072331359106554,0.061868018053207,0,0.0481596237096637,0.257415733982102,0.119888144970658,0,0.0733790182465104,0.126445925901385,0,0.137076371809023,0,0.0499271752177524,0.0412699492355755,0.167018968063287,0,0,0.118164635873332,0.04384255039454,0,0.0776465703031894,0,0.196314742847147,0.201838032683848,0.251343677588442,0,0,0.0474068700126251,0.0680090185730582,0.0539400901862554,0,0,0,0.00985756292787305,0.0220976379315278,3937.38615456532,0,675.59627728238,280.375567103661,259.912046998497,19.7888875929891,853.541679958176,54.8328717862534,0,0.083842888557367,80.865547192298,259.681881186917,0.0285486115689811,160.389195066411,55.084143737599,486.79926754517,"Predicted",1.510877,50.6914558,7.1978245,17.9042091,7.0397596,35.9848061,32.1579208,63.2807503,35.0779419,42.3003194888179,57.6996805111821,-8.38495953083831,23.257226123828
7291,0.054098921199418,0,0.198943445062363,0.343497642985905,0.202614165380753,0.162716157178894,0.0749262058459426,0,0.239741536410366,0,0.111184828002248,0,0.136507976639373,0.0732479863024869,0.104346530618058,0,0,0.0742845981896519,0.267780994620522,0.0519145317308182,0,0.060481305500407,0.207167266330233,0,0.145980417648655,0,0.0880991881101738,0.0578380232012081,0.176140282877373,0,0,0.0649915989764391,0.0588454476414182,0,0,0.0711532942693439,0.154764231995458,0.182740528945805,0.168200112445484,0,0,0,0.0462764390584654,0.0433848288343714,0,0,0,0,0.0163569168407157,554.714597214854,416.841495074621,578.145733583208,193.492608563659,92.8592033521223,26.8249278600264,452.05741793468,75.180940556955,0,0.0414639792721662,48.8281567670286,210.211389693043,0.0131114404924839,34.5541332407636,35.2800875148454,112.78726651142,"Predicted",1.650805,49.7975578,10.8993034,22.3286495,9.0252895,40.348156,34.0259666,74.7087555,30.7184372,43.0073606729758,56.9926393270242,-3.09833019675467,-2.58661036764651
7292,0.048112455038079,0,0.158816290847248,0.13861752208963,0.0857610169251427,0.105133391262498,0.0757371741667891,0,0.123640476183996,0,0.0924849544418141,0,0.127114021097503,0.0386733462381119,0.0799698563081149,0,0,0.0967427868217994,0.209329787657616,0.052105706907366,0,0,0.112200268949113,0,0.149034920630767,0.0427196014778366,0.0977876065195967,0.0843243746899253,0.12626783374243,0,0,0,0.0650669884557808,0,0.0604456957352252,0.074306786159595,0.143673107919299,0.180259687343292,0.260130785027504,0,0,0.0461001450509895,0,0.0549775853885552,0,0,0,0,0.0200084509180856,515.250415857979,2660.94802518488,542.484446920041,204.334323642496,168.359036788362,13.5523498459276,597.597941958698,84.7769046950306,0,0.0498790395174129,55.4535041557413,16.8711155002578,0.024057173896753,44.4230491362855,40.7579235622963,352.365854593509,"Predicted",1.657508,49.9279137,8.3554115,17.8399525,6.8135123,40.5663223,35.3564339,76.1561203,30.4733181,42.9442100328176,57.0557899671824,-13.8421741253121,2.92048155168385
7293,0.0396367061098027,0,0.112941652400687,0.233351776181264,0.136592673691081,0.126454642243427,0.0612615432798866,0,0.123156849696757,0,0.0929192695385435,0,0.277823354851821,0.115750101418702,0.101589892898546,0.0491879491007686,0,0.0961533876905925,0.42145658021794,0.101164355446848,0,0.086557025543145,0.153509687811619,0,0.109924474910288,0,0.0494676064673292,0.0636797097986676,0.0687794194777135,0.0417865040294846,0.0600071732683151,0,0.0552911859139871,0.136129690571706,0.0627328659242297,0.0581530261333576,0.109490497818016,0.156839096089853,0.252475858066166,0,0,0.0716365311041388,0.0465776341127154,0,0,0,0,0,0.0166907467392644,227.125882845146,948.240537099472,191.51017776155,74.3946497911093,0,0,311.473560201483,73.0650252873005,0,0.0310728085582108,23.7593770714582,66.32104562238,0,38.6005356210035,35.5755436296577,144.651479196342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8823903369358,55.1176096630642,-0.506732990093776,-9.89700664903465
7294,0.0465879151577,0,0.184700393504607,0.302691532480415,0.173395695597349,0.103855647190751,0.0668677830694042,0,0.158491358539016,0,0.0971498536258344,0,0.205826782952184,0.0607994611689133,0.119027801748527,0,0,0.0512976057232881,0.265303331616644,0.154192054536042,0,0.103270942753779,0.18439397607502,0,0.161333744873062,0.0510644521634613,0.052877457874406,0.0741593473050367,0.194945107611707,0,0,0,0.0801830008173692,0,0.101123332476484,0.141152174638295,0.20308416887366,0.185866274732863,0.216773759438072,0,0,0.0574560357181241,0.0373286165460974,0.0530214901732472,0,0.0128980073329613,0,0,0.0171594855387169,672.851352533483,1529.78347698981,662.989622726835,230.206582740452,273.588750744948,0,856.655830714606,72.2337471328032,0,0.0581087827954575,63.513945210875,226.639640702333,0.0179555589601588,85.1297427762431,37.7137545318786,138.013380036187,"Predicted",1.1167971,50.7442589,12.1715078,22.011631,8.3438768,35.0594673,32.9075775,67.0260468,31.908329,45.0029922202274,54.9970077797726,5.11007256653603,8.49788266443057
7295,0.0723234845623702,0.0408835626811903,0.0478682882298204,0.437029928462407,0.127807531494339,0.126993053966424,0,0,0.177415113730546,0,0.109263310125065,0,0.233946030801403,0.0777477121572625,0.0666949186215927,0,0,0.0645478400255885,0.284209167262163,0.203679129346522,0,0.105513499581269,0.195848561836371,0,0.152344308221184,0.0396075983616584,0.0591798500809222,0.0671163429836084,0.063865663594668,0,0.0401616055371377,0,0.0610540510616465,0.0676117531334294,0,0.120195928110116,0.244772113008234,0.189039392600991,0.371761058609478,0,0,0,0.0379685836802307,0,0,0,0,0,0.0118127336953218,345.093514233964,1583.29252184699,381.112625137715,144.817042158487,96.7283673874608,0,549.933521805017,63.907936449502,0,0.0480320834998663,43.7953628922412,24.611889135586,0.00897191591433202,65.9220602812184,34.5052760927884,215.703979972616,"Predicted",1.3114914,49.632988,8.6287794,19.0452709,6.0366521,37.2356186,33.2416496,71.0156937,25.1959724,53.5955056179775,46.4044943820225,-0.750644912226865,-4.54618708790663
7296,0.0445655789573662,0,0.175022004134552,0.214558456434933,0.146748702197555,0.0845055528701969,0.113707150229862,0,0.0921516363658454,0,0.103965444568978,0,0.186486819144086,0.0569557932743772,0.120801093889316,0,0,0.109080934286028,0.268741151535172,0.127363690914619,0,0.0894691096691609,0.149654931166929,0,0.136766313526078,0,0.0859239365984788,0.0870112694718136,0.167596545789201,0,0,0,0.0583112996267306,0,0,0.051871663054642,0.165042749150216,0.177419783880513,0.310872081842628,0.0459824806892022,0,0.0484349359223642,0.0627447089642404,0.0645260686922824,0,0.0127411050594111,0,0,0.0155476748132145,1170.9215786954,1111.38703363421,1468.80281938801,371.412834284033,273.672923589242,0,421.962672697171,55.745128896283,0,0.112425931233346,53.6774811485925,566.418649694697,0.00739450044548184,78.1125582562926,37.9741408021022,182.96662123329,"Predicted",1.6458852,50.9283524,9.6702862,19.4695568,7.7562895,31.4327602,26.287838,60.6227036,34.489193,44.0631808278867,55.9368191721133,-0.230740905469186,14.7108565036363
7297,0.0439307350004111,0,0.161376872090063,0.246225827028493,0.125691384961362,0.1687846212907,0.0987804685488379,0,0.0836547722138477,0,0.0570956018916156,0,0.120556685245336,0,0.118081592627711,0,0,0.109750891179865,0.307890028020373,0.131614315434909,0,0.0747972727624561,0.239431256672124,0,0.1854659436172,0,0.0821870576082198,0.0370512026298547,0.230971374978381,0,0,0.125527382020105,0.075597725537534,0,0,0.090094446014705,0.177621341077872,0.18291844615882,0.178579641097979,0,0,0.0695698801034047,0.0364811918622233,0,0,0,0,0.00533914236730611,0.0173741675152107,410.177159660196,947.223613236951,427.077071847408,145.253340283915,77.5533600840781,16.0073235176928,537.101966900201,53.6934758513124,0,0.0466833812990353,47.1095391277606,112.579760038645,0.0347774505013499,80.0193928765437,36.2323007495454,407.829240334967,"Predicted",1.3178653,49.5712738,7.628047,17.9559441,6.5407305,32.1667404,30.5453053,65.281311,31.5142536,45.7023060796646,54.2976939203354,0.220153365183642,0.759966728119287
7298,0,0,0.0890306800433451,0.280322723322233,0.100808094744379,0.0619022182380759,0.0672386675081055,0,0.146715518331746,0,0.0668670791652349,0,0.102051755860868,0,0.0890190351891966,0,0,0.0794285264239074,0.225482149384534,0.127677566152136,0,0.0398077419587177,0.157878373237615,0,0.114401210934577,0,0.0658938206359871,0.0579895937770424,0.159470786684294,0,0,0.114199246586052,0.0752996985519338,0,0,0.0557235819389901,0.129013222779721,0.166956461887483,0.208345647165546,0,0,0,0.0613439632322005,0,0,0,0.020881221763061,0.00711015716344693,0.0153970402096966,761.539795702307,270.383120825675,723.181380430652,257.687870974547,320.682092743069,33.5640598664694,394.695499156843,44.7479674167326,0,0.0578662275587145,36.9976065388661,200.787758107366,0.0393048136335796,125.808841618794,43.1227667203622,418.817928048134,"Predicted",1.3736135,49.9820786,9.782712,19.373167,7.0760908,41.3295593,37.938755,77.2430801,30.3845558,44.1571357533565,55.8428642466435,-18.3945922977012,11.0391069088428
7299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7300,0.0474547471413091,0,0.104800148062091,0.297671456151936,0.141580641992238,0.141005585226648,0.0668903148265741,0,0.281244137041721,0,0.138299260250993,0,0.179694530758098,0.0779191123994142,0.060686085618367,0.0432625253512134,0,0.0654967438621569,0.545253889034274,0.0529000804192717,0,0.0953146826413667,0.200349968744456,0,0.167657631437052,0.0378335155454868,0.0868393806258174,0.0510404779607362,0.127418865597731,0,0,0.117387340010314,0.0589718784857132,0,0,0.0464100813003899,0.150049467979426,0.15466367456887,0.173359774408973,0,0,0.0771692877598327,0,0,0,0,0.0210070857118684,0,0.0730213304941225,660.371365145621,279.334996572916,479.770430329168,165.249173280961,0,334.526823489871,463.097202484398,82.8020675382841,0,0.0764842332848315,38.7638400859829,133.703357459519,0.0163480866545408,75.485821521166,44.9000200377518,264.686050298538,"Predicted",1.5048945,50.3656387,9.0612984,18.3657265,6.9954324,46.6867294,44.834362,87.2943497,33.6524544,46.1538461538462,53.8461538461538,-1.27969185480377,17.7324045078211
7301,0.0486603508949587,0,0.118615947634678,0.266705735593945,0.139812363961149,0.136011991968761,0.0712492906751635,0,0.170157780483662,0,0.153476612591772,0,0.189175653475299,0.105949456955032,0.132086808137434,0,0.0481317712605085,0.0712755723047796,0.308476316417875,0.136077126204576,0,0.0846431481904026,0.138227925900613,0,0.121509033567088,0,0.0843138968156115,0.0524671580301219,0.206739759793948,0,0,0.105808459408147,0.0607686188406093,0,0.0395601841079536,0.104903959223933,0.178366927501819,0.190226055268691,0.198347147891345,0,0,0,0.053152874871869,0,0,0,0,0,0.113973734598165,617.440384173975,652.095274872035,402.799075719933,150.003900102441,0,838.554060993084,459.949156000876,65.3549479117984,0,0.051617237065822,36.9534940569688,114.542891434111,0.0174228466965568,16.4384415987617,46.2965789948669,197.389374436842,"Predicted",1.2752662,49.731987,10.5853243,21.1265087,8.2196674,36.876873,33.5473175,64.7586746,30.974062,44.0766550522648,55.9233449477352,0.247848323444714,28.3895712732044
